date,Open,High,Low,Close,Adj Close,Volume,Target_t1,Target_t7,sentiment_mean,sentiment_std,positive_ratio,negative_ratio,post_volume
2017-02-22,83.81999969482422,83.9000015258789,83.33000183105469,83.70999908447266,57.29605865478515,7963927,0,0,-0.125,0.6408699444616557,0.125,0.25,8.0
2017-02-23,83.5999984741211,83.77999877929688,83.26000213623047,83.4800033569336,57.138633728027344,3228480,0,1,-0.1818181818181818,0.4045199174779452,0.0,0.1818181818181818,11.0
2017-02-24,83.20999908447266,83.61000061035156,82.81999969482422,83.0199966430664,56.82378005981445,4220843,0,1,-0.1,0.3162277660168379,0.0,0.1,10.0
2017-02-27,82.58999633789062,82.9000015258789,81.94999694824219,82.23999786376953,56.289913177490234,3312611,1,1,-0.1,0.3162277660168379,0.0,0.1,10.0
2017-02-28,82.48999786376953,83.08999633789062,82.1500015258789,82.31999969482422,56.34465789794922,3728828,1,1,0.0,0.0,0.0,0.0,12.0
2017-03-01,81.9800033569336,82.80999755859375,81.75,82.80999755859375,56.680049896240234,2778610,1,1,0.0,0.0,0.0,0.0,0.0
2017-03-02,83.9000015258789,84.04000091552734,83.5199966430664,83.86000061035156,57.398738861083984,2440705,0,1,0.0,0.0,0.0,0.0,0.0
2017-03-03,83.4000015258789,83.54000091552734,82.8499984741211,83.19999694824219,56.946998596191406,1754994,1,1,0.0,0.0,0.0,0.0,0.0
2017-03-06,83.75,83.80000305175781,82.9000015258789,83.5,57.152320861816406,1419448,1,1,0.0,0.0,0.0,0.0,0.0
2017-03-07,83.4000015258789,83.72000122070312,83.04000091552734,83.54000091552734,57.17970657348633,2161261,0,1,0.0,0.0,0.0,0.0,0.0
2017-03-08,83.5,83.66999816894531,83.02999877929688,83.2300033569336,56.967533111572266,2020119,1,1,0.0,0.0,0.0,0.0,0.0
2017-03-09,83.2300033569336,83.86000061035156,83.05000305175781,83.52999877929688,57.17285919189453,1824392,1,1,0.0,0.0,0.0,0.0,0.0
2017-03-10,83.9000015258789,84.5,83.7699966430664,84.5,57.836788177490234,3148541,0,0,0.0,0.0,0.0,0.0,0.0
2017-03-13,84.5,84.5,84.0199966430664,84.30000305175781,57.69989776611328,1510473,1,0,0.0,0.0,0.0,0.0,0.0
2017-03-14,84.30000305175781,84.48999786376953,84.0199966430664,84.48999786376953,57.82994079589844,2388381,1,0,0.0,0.0,0.0,0.0,0.0
2017-03-15,84.38999938964844,84.87999725341797,84.06999969482422,84.81999969482422,58.055809020996094,2187578,0,0,0.0,0.0,0.0,0.0,0.0
2017-03-16,84.98999786376953,85.19999694824219,84.05000305175781,84.54000091552734,57.864166259765625,5042921,1,0,0.0,0.0,0.0,0.0,0.0
2017-03-17,84.69999694824219,84.98999786376953,84.33999633789062,84.7699966430664,58.02157211303711,2872248,0,1,0.0,0.0,0.0,0.0,0.0
2017-03-20,84.4000015258789,84.62999725341797,84.02999877929688,84.43000030517578,57.788875579833984,1200277,0,1,0.0,0.0,0.0,0.0,0.0
2017-03-21,84.38999938964844,84.41999816894531,83.88999938964844,84.41999816894531,57.78203201293945,1817155,0,1,0.0,0.0,0.0,0.0,0.0
2017-03-22,83.26000213623047,83.4000015258789,82.4800033569336,82.70999908447266,56.611602783203125,3185116,1,1,-0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,9.0
2017-03-23,82.5999984741211,82.94999694824219,82.30999755859375,82.94999694824219,56.7758674621582,2794213,1,1,0.1,0.3162277660168379,0.1,0.0,10.0
2017-03-24,83.0,83.88999938964844,82.68000030517578,83.37999725341797,57.07018280029297,2079658,1,1,0.0,0.5773502691896257,0.1538461538461538,0.1538461538461538,13.0
2017-03-27,82.73999786376953,83.5999984741211,82.5,83.4000015258789,57.08388900756836,2770782,1,1,0.0,0.0,0.0,0.0,8.0
2017-03-28,83.75,85.26000213623047,83.7249984741211,85.26000213623047,58.35697555541992,4359013,1,0,-0.0588235294117647,0.242535625036333,0.0,0.0588235294117647,17.0
2017-03-29,85.4000015258789,86.27999877929688,85.3499984741211,86.13999938964844,58.95930099487305,3605758,1,0,-0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,9.0
2017-03-30,86.12999725341797,86.5999984741211,85.5999984741211,86.5199966430664,59.21939468383789,2691755,0,0,0.0909090909090909,0.5393598899705937,0.1818181818181818,0.0909090909090909,11.0
2017-03-31,86.16000366210938,86.6500015258789,85.91000366210938,85.91000366210938,58.801876068115234,5692472,1,1,0.0,0.0,0.0,0.0,4.0
2017-04-03,85.43000030517578,86.44000244140625,85.26000213623047,86.38999938964844,59.130401611328125,1753298,0,1,0.0,0.0,0.0,0.0,0.0
2017-04-04,86.12000274658203,86.26000213623047,85.58000183105469,85.93000030517578,58.8155517578125,1752542,1,1,0.0,0.0,0.0,0.0,0.0
2017-04-05,86.48999786376953,86.5199966430664,85.3499984741211,85.98999786376953,58.85662841796875,3171203,0,0,0.0,0.0,0.0,0.0,0.0
2017-04-06,85.5,85.62000274658203,84.44999694824219,84.79000091552734,58.035282135009766,2770424,0,0,0.0,0.0,0.0,0.0,0.0
2017-04-07,85.19999694824219,85.5199966430664,84.08999633789062,84.7699966430664,58.02157211303711,2630263,1,1,0.0,0.0,0.0,0.0,0.0
2017-04-10,85.20999908447266,85.5,84.97000122070312,85.48999786376953,58.51438903808594,2156492,1,1,0.0,0.0,0.0,0.0,0.0
2017-04-11,85.58000183105469,86.33999633789062,85.2699966430664,86.0999984741211,58.93191146850586,2693938,1,1,0.0,0.0,0.0,0.0,0.0
2017-04-12,86.37000274658203,86.68000030517578,85.9800033569336,86.68000030517578,59.32891082763672,2830371,0,1,0.0,0.0,0.0,0.0,0.0
2017-04-13,86.27999877929688,86.5,86.0,86.25,59.03458786010742,1787101,0,1,0.0,0.0,0.0,0.0,0.0
2017-04-18,86.3499984741211,86.54000091552734,85.21499633789062,85.51000213623047,58.5280876159668,2575349,0,1,0.0,0.0,0.0,0.0,0.0
2017-04-19,84.95999908447266,85.25,84.5,84.62000274658203,57.91891860961914,4178388,1,1,0.0,0.0,0.0,0.0,0.0
2017-04-20,84.93000030517578,85.30999755859375,84.76000213623047,85.12999725341797,58.26797866821289,2038116,1,1,0.0,0.0,0.0,0.0,0.0
2017-04-21,85.48999786376953,86.0,85.47000122070312,85.63999938964844,58.6170768737793,1959863,1,0,-0.3333333333333333,0.5773502691896258,0.0,0.3333333333333333,3.0
2017-04-24,85.9800033569336,86.45999908447266,85.75,86.2300033569336,59.0208854675293,2042180,1,0,-0.1666666666666666,0.5144957554275266,0.0555555555555555,0.2222222222222222,18.0
2017-04-26,86.69999694824219,87.38999938964844,86.66999816894531,87.11000061035156,59.62322998046875,3687917,1,0,-0.0833333333333333,0.2886751345948129,0.0,0.0833333333333333,12.0
2017-04-27,87.0999984741211,87.68000030517578,87.0199966430664,87.66000366210938,59.99967575073242,3015091,0,0,-0.2222222222222222,0.4409585518440984,0.0,0.2222222222222222,9.0
2017-04-28,87.66000366210938,87.73999786376953,86.55000305175781,87.4000015258789,59.82170486450195,5588829,1,0,-0.3076923076923077,0.4803844614152614,0.0,0.3076923076923077,13.0
2017-05-01,87.08999633789062,87.69000244140625,86.77999877929688,87.45999908447266,59.862789154052734,2857545,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-02,87.19999694824219,87.20999908447266,86.23500061035156,86.83000183105469,59.43158721923828,3788195,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-03,86.5199966430664,86.94000244140625,85.19999694824219,85.3499984741211,58.4185791015625,3504467,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-04,85.80000305175781,85.80000305175781,84.31999969482422,84.62999725341797,57.92574691772461,3812058,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-05,85.0,85.4800033569336,83.94999694824219,84.4000015258789,57.76833724975586,3176468,1,0,0.0,0.0,0.0,0.0,0.0
2017-05-08,85.31999969482422,85.44000244140625,84.51000213623047,85.30000305175781,58.38435363769531,3038821,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-09,84.0,84.27999877929688,81.91999816894531,82.0199966430664,56.13932418823242,6053564,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-10,79.88999938964844,82.58499908447266,79.55000305175781,81.7300033569336,55.94083023071289,5545634,1,0,0.0,0.0,0.0,0.0,0.0
2017-05-11,82.20999908447266,82.97000122070312,81.91500091552734,82.06999969482422,56.17354202270508,3514061,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-12,81.7699966430664,82.2699966430664,80.9000015258789,81.66999816894531,55.89976119995117,2360590,1,0,0.0,0.0,0.0,0.0,0.0
2017-05-15,81.55999755859375,82.4000015258789,81.04000091552734,82.23999786376953,56.289913177490234,2715933,1,0,0.0,0.0,0.0,0.0,0.0
2017-05-16,82.62000274658203,82.9000015258789,82.29000091552734,82.61000061035156,56.54315185546875,2487053,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-17,82.22000122070312,82.29000091552734,80.8499984741211,80.97000122070312,55.42064666748047,2517183,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-18,80.0,80.93000030517578,79.93000030517578,80.80999755859375,55.311126708984375,3755954,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-19,80.80000305175781,81.19000244140625,80.05000305175781,80.2300033569336,54.91414642333984,2778823,1,0,0.0,0.0,0.0,0.0,0.0
2017-05-22,80.9000015258789,81.47000122070312,80.80000305175781,81.2699966430664,55.625972747802734,2390744,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-23,81.29000091552734,81.83999633789062,80.80000305175781,80.94000244140625,55.40010452270508,1957715,1,0,-0.2727272727272727,0.6466697906828632,0.0909090909090909,0.3636363636363636,11.0
2017-05-24,81.37999725341797,81.44999694824219,80.7699966430664,81.0,55.44118881225586,2510225,1,0,-0.1538461538461538,0.3755338080994053,0.0,0.1538461538461538,13.0
2017-05-25,80.91000366210938,81.30000305175781,80.05999755859375,81.26000213623047,55.61912155151367,2409723,0,0,-0.5,0.5345224838248488,0.0,0.5,8.0
2017-05-26,81.30000305175781,81.30000305175781,80.13999938964844,80.13999938964844,54.85254669189453,5605604,0,0,-0.0909090909090909,0.3015113445777636,0.0,0.0909090909090909,11.0
2017-05-29,80.29000091552734,80.29000091552734,78.88999938964844,78.88999938964844,53.99695587158203,3602822,1,0,-0.3846153846153846,0.5063696835418333,0.0,0.3846153846153846,13.0
2017-05-30,78.94999694824219,79.66000366210938,78.5,79.44000244140625,54.3734245300293,2882295,1,0,-0.2857142857142857,0.4688072309384954,0.0,0.2857142857142857,14.0
2017-05-31,79.5,80.46499633789062,79.12999725341797,79.6500015258789,54.51716232299805,5964569,0,0,-0.1875,0.4031128874149275,0.0,0.1875,16.0
2017-06-01,79.5,80.13999938964844,79.1500015258789,79.62000274658203,54.49662780761719,2564771,1,1,0.0,0.0,0.0,0.0,0.0
2017-06-02,80.0,80.4800033569336,79.72000122070312,80.37999725341797,55.016807556152344,2916748,0,1,0.0,0.0,0.0,0.0,0.0
2017-06-05,80.12000274658203,80.12000274658203,79.0,79.30999755859375,54.2844352722168,3534212,0,1,0.0,0.0,0.0,0.0,0.0
2017-06-06,79.0,79.08000183105469,78.1500015258789,78.1500015258789,53.490455627441406,3629209,1,1,0.0,0.0,0.0,0.0,0.0
2017-06-07,78.22000122070312,78.88999938964844,77.6500015258789,78.5,53.73002624511719,2732421,1,1,0.0,0.0,0.0,0.0,0.0
2017-06-08,78.01000213623047,79.30000305175781,77.97000122070312,79.05000305175781,54.106475830078125,2149650,1,1,0.0,0.0,0.0,0.0,0.0
2017-06-09,78.9800033569336,79.45999908447266,78.66000366210938,79.19000244140625,54.20230865478515,2233945,1,1,0.0,0.0,0.0,0.0,0.0
2017-06-13,79.5,81.12999725341797,79.45999908447266,81.12999725341797,55.53015899658203,4117682,1,1,0.0,0.0,0.0,0.0,0.0
2017-06-14,81.33000183105469,82.30000305175781,81.30000305175781,82.30000305175781,56.33097076416016,5736170,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-15,82.5999984741211,82.62999725341797,81.5,81.69999694824219,55.9202995300293,10569256,1,0,0.0,0.0,0.0,0.0,0.0
2017-06-16,81.69999694824219,82.19999694824219,81.62999725341797,81.86000061035156,56.02980422973633,2920351,1,1,0.0,0.0,0.0,0.0,0.0
2017-06-19,81.94000244140625,82.79000091552734,81.91000366210938,82.79000091552734,56.666351318359375,2477905,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-20,82.87000274658203,83.05999755859375,81.88999938964844,82.23999786376953,56.289913177490234,4348940,0,1,0.0,0.0,0.0,0.0,0.0
2017-06-21,81.69000244140625,81.7300033569336,80.7300033569336,80.80000305175781,55.304290771484375,3260528,1,1,-0.125,0.3535533905932738,0.0,0.125,8.0
2017-06-22,81.01000213623047,82.23500061035156,81.0,81.87999725341797,56.04350280761719,2808912,0,1,0.0,0.0,0.0,0.0,10.0
2017-06-23,81.69999694824219,81.77999877929688,80.91000366210938,81.25,55.61228942871094,2976353,1,1,0.0,0.6324555320336759,0.1818181818181818,0.1818181818181818,11.0
2017-06-26,81.33999633789062,81.72000122070312,81.19999694824219,81.55000305175781,55.817626953125,2923487,1,1,0.0,0.0,0.0,0.0,8.0
2017-06-27,81.55000305175781,82.31999969482422,81.55000305175781,82.08000183105469,56.18038558959961,2265951,1,1,-0.3,0.4830458915396479,0.0,0.3,10.0
2017-06-28,81.80000305175781,82.87000274658203,81.63999938964844,82.70999908447266,56.611602783203125,2878203,1,0,0.0,0.0,0.0,0.0,17.0
2017-06-29,83.97000122070312,84.37000274658203,83.79000091552734,84.0199966430664,57.50824737548828,3805387,0,0,0.0,0.0,0.0,0.0,12.0
2017-06-30,83.45999908447266,83.4800033569336,82.80999755859375,82.80999755859375,56.680049896240234,7045122,0,1,-0.0909090909090909,0.3015113445777636,0.0,0.0909090909090909,11.0
2017-07-03,82.83000183105469,83.19000244140625,82.1500015258789,82.44000244140625,56.42680740356445,2255385,1,0,0.0,0.0,0.0,0.0,0.0
2017-07-04,83.41999816894531,84.2699966430664,83.33000183105469,84.0,57.49456024169922,4322331,0,0,0.0,0.0,0.0,0.0,0.0
2017-07-05,83.86000061035156,83.88999938964844,83.37000274658203,83.63999938964844,57.24816131591797,2363393,0,0,0.0,0.0,0.0,0.0,0.0
2017-07-06,83.91999816894531,83.95999908447266,82.91000366210938,83.01000213623047,56.81694030761719,2456675,0,0,0.0,0.0,0.0,0.0,0.0
2017-07-07,82.13999938964844,82.62000274658203,81.80000305175781,82.12999725341797,56.21461486816406,3770476,1,0,0.0,0.0,0.0,0.0,0.0
2017-07-10,82.5999984741211,83.1500015258789,82.48999786376953,82.80999755859375,56.680049896240234,2873284,1,1,0.0,0.0,0.0,0.0,0.0
2017-07-11,82.5,83.27999877929688,82.0999984741211,82.94000244140625,56.76901626586914,2325760,0,1,0.0,0.0,0.0,0.0,0.0
2017-07-12,82.73999786376953,82.75,81.77999877929688,82.12000274658203,56.2077751159668,3007799,1,1,0.0,0.0,0.0,0.0,0.0
2017-07-13,82.80000305175781,82.91000366210938,82.18000030517578,82.55999755859375,56.50893020629883,2903674,1,1,0.0,0.0,0.0,0.0,0.0
2017-07-14,82.80000305175781,83.19999694824219,82.68000030517578,83.12000274658203,56.89223098754883,2669648,0,1,0.0,0.0,0.0,0.0,0.0
2017-07-17,82.9000015258789,83.27999877929688,82.5999984741211,82.94000244140625,56.76901626586914,1406194,0,1,0.0,0.0,0.0,0.0,0.0
2017-07-18,82.9800033569336,83.08000183105469,81.30000305175781,81.4000015258789,55.7149543762207,3623819,1,1,0.0,0.0,0.0,0.0,0.0
2017-07-19,83.08999633789062,84.0999984741211,83.01000213623047,83.80999755859375,57.364505767822266,5554084,1,0,0.0,0.0,0.0,0.0,0.0
2017-07-20,84.9800033569336,85.05000305175781,84.05000305175781,84.55999755859375,57.87785720825195,4596038,0,0,0.0,0.0,0.0,0.0,0.0
2017-07-21,83.62000274658203,84.62000274658203,83.43000030517578,83.97000122070312,57.47401428222656,2540691,0,1,0.0,0.0,0.0,0.0,0.0
2017-07-24,83.2300033569336,83.56999969482422,82.9800033569336,83.56999969482422,57.200233459472656,2062552,1,1,-0.1764705882352941,0.3929526239966879,0.0,0.1764705882352941,17.0
2017-07-25,83.79000091552734,84.5999984741211,83.69000244140625,84.27999877929688,57.68619918823242,2286026,1,0,0.25,0.5,0.25,0.0,4.0
2017-07-26,84.94999694824219,85.0999984741211,84.65499877929688,84.80999755859375,58.04896926879883,2021200,1,0,-0.0769230769230769,0.2773500981126145,0.0,0.0769230769230769,13.0
2017-07-27,84.80999755859375,85.12000274658203,84.54000091552734,85.05000305175781,58.21323776245117,1862642,0,0,0.0,0.0,0.0,0.0,17.0
2017-07-28,84.30000305175781,84.58999633789062,83.54000091552734,83.76000213623047,57.330291748046875,5459225,0,0,-0.1538461538461538,0.3755338080994054,0.0,0.1538461538461538,13.0
2017-07-31,83.98999786376953,84.27999877929688,83.5,83.7300033569336,57.30974197387695,2217082,1,0,0.0,0.4472135954999579,0.0909090909090909,0.0909090909090909,11.0
2017-08-01,83.91999816894531,84.68499755859375,83.91999816894531,84.54000091552734,57.864166259765625,3191137,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-02,84.80000305175781,84.9000015258789,83.9800033569336,84.2300033569336,57.6519775390625,1636016,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-03,84.08999633789062,84.69000244140625,83.77999877929688,83.97000122070312,57.47401428222656,2372029,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-04,82.51000213623047,82.6500015258789,80.56999969482422,80.72000122070312,55.24952697753906,9239819,1,1,0.0,0.0,0.0,0.0,0.0
2017-08-07,80.11000061035156,82.0,80.0,81.5199966430664,55.797088623046875,4595336,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-08,81.69999694824219,81.98999786376953,80.37000274658203,80.6500015258789,55.20161819458008,3861332,1,0,0.0,0.0,0.0,0.0,0.0
2017-08-09,81.19000244140625,81.77999877929688,80.73999786376953,81.11000061035156,55.5164794921875,4336391,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-10,81.26000213623047,81.69999694824219,80.81999969482422,81.05000305175781,55.47540664672851,5300676,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-11,80.41999816894531,80.80000305175781,79.94999694824219,80.5,55.09894943237305,4740282,1,0,0.0,0.0,0.0,0.0,0.0
2017-08-14,80.83999633789062,81.69000244140625,80.75,81.30999755859375,55.65336227416992,3023668,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-15,81.93000030517578,81.94999694824219,81.13999938964844,81.25,55.61228942871094,2846024,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-16,78.16000366210938,79.83999633789062,78.1500015258789,79.83999633789062,56.23919677734375,4991112,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-17,80.44999694824219,80.62000274658203,79.16000366210938,79.55000305175781,56.03492736816406,3543830,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-18,78.5,79.26000213623047,78.33000183105469,79.08999633789062,55.710906982421875,3307759,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-21,78.83999633789062,78.83999633789062,77.58999633789062,78.41000366210938,55.23191833496094,4785442,1,0,-0.2727272727272727,0.4670993664969138,0.0,0.2727272727272727,11.0
2017-08-22,78.4000015258789,78.66000366210938,77.93000030517578,78.66000366210938,55.40801239013672,2779226,0,0,-0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,9.0
2017-08-23,79.11000061035156,79.25,78.01000213623047,78.20999908447266,55.09103775024414,3888666,0,0,-0.3333333333333333,0.5,0.0,0.3333333333333333,9.0
2017-08-24,77.62000274658203,77.97000122070312,77.2300033569336,77.55000305175781,54.626129150390625,4899752,1,0,-0.0833333333333333,0.2886751345948128,0.0,0.0833333333333333,12.0
2017-08-25,77.19999694824219,77.87000274658203,76.97000122070312,77.72000122070312,54.745880126953125,4825992,0,0,0.0,0.0,0.0,0.0,8.0
2017-08-28,77.48999786376953,77.48999786376953,76.47000122070312,76.68000030517578,54.013309478759766,4353930,0,0,-0.0833333333333333,0.2886751345948129,0.0,0.0833333333333333,12.0
2017-08-29,76.0,76.08000183105469,75.30000305175781,75.7300033569336,53.34412384033203,5740096,0,0,0.0,0.0,0.0,0.0,6.0
2017-08-30,75.69999694824219,75.77999877929688,75.04000091552734,75.37000274658203,53.09053039550781,4795687,1,0,0.0,0.0,0.0,0.0,8.0
2017-08-31,75.2699966430664,75.95999908447266,75.16000366210938,75.80000305175781,53.3934326171875,4751356,0,0,0.0833333333333333,0.2886751345948129,0.0833333333333333,0.0,12.0
2017-09-01,76.0,76.19999694824219,75.08000183105469,75.4800033569336,53.168025970458984,4684590,0,1,0.0,0.0,0.0,0.0,0.0
2017-09-04,75.0999984741211,75.29000091552734,73.62999725341797,74.41000366210938,52.41432189941406,3810853,1,1,0.0,0.0,0.0,0.0,0.0
2017-09-05,74.4000015258789,74.58999633789062,73.58999633789062,74.58999633789062,52.54111099243164,5131918,0,1,0.0,0.0,0.0,0.0,0.0
2017-09-06,74.22000122070312,74.27999877929688,73.4800033569336,73.69999694824219,51.91420364379883,3618617,1,1,0.0,0.0,0.0,0.0,0.0
2017-09-07,73.8499984741211,74.44000244140625,73.83000183105469,73.9800033569336,52.11143112182617,3214877,0,1,0.0,0.0,0.0,0.0,0.0
2017-09-08,74.05000305175781,74.11000061035156,73.19999694824219,73.23999786376953,51.590179443359375,3349581,1,1,0.0,0.0,0.0,0.0,0.0
2017-09-11,73.5,74.38999938964844,73.5,74.26000213623047,52.30865859985352,2813596,1,1,0.0,0.0,0.0,0.0,0.0
2017-09-12,74.6500015258789,75.94999694824219,74.62000274658203,75.91999816894531,53.47795867919922,4825830,1,1,0.0,0.0,0.0,0.0,0.0
2017-09-13,76.9000015258789,77.0,76.20999908447266,76.55000305175781,53.92173385620117,2788007,1,1,0.0,0.0,0.0,0.0,0.0
2017-09-14,76.75,77.0999984741211,76.13999938964844,76.75,54.0626106262207,2968713,0,0,0.0,0.0,0.0,0.0,0.0
2017-09-15,76.0,76.62999725341797,75.94999694824219,76.27999877929688,53.73154067993164,3774238,1,0,0.0,0.0,0.0,0.0,0.0
2017-09-18,76.75,77.02999877929688,76.66999816894531,76.69000244140625,54.02035903930664,2991037,0,0,0.0,0.0,0.0,0.0,2.0
2017-09-19,76.94999694824219,77.30000305175781,76.27999877929688,76.27999877929688,53.73154067993164,2185898,1,0,0.0,0.0,0.0,0.0,7.0
2017-09-20,76.0,76.33999633789062,75.6500015258789,76.29000091552734,53.73859024047851,1621577,0,0,0.0,0.0,0.0,0.0,4.0
2017-09-21,76.0,76.88999938964844,75.9000015258789,76.06999969482422,53.58362579345703,4104401,1,1,-0.2222222222222222,0.4409585518440985,0.0,0.2222222222222222,9.0
2017-09-22,76.19999694824219,77.05000305175781,76.18000030517578,76.62000274658203,53.971046447753906,2170239,0,0,0.0,0.0,0.0,0.0,8.0
2017-09-25,77.02999877929688,77.2699966430664,75.73999786376953,75.80999755859375,53.40047836303711,2003512,0,0,0.0,0.0,0.0,0.0,7.0
2017-09-26,75.80000305175781,75.86000061035156,75.08000183105469,75.0999984741211,52.90036392211914,2552948,0,1,-0.25,0.4629100498862757,0.0,0.25,8.0
2017-09-27,75.08000183105469,75.3499984741211,74.61000061035156,74.8499984741211,52.72425842285156,2688235,1,1,-0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,9.0
2017-09-28,75.3499984741211,75.37000274658203,74.86000061035156,75.12000274658203,52.9144401550293,2961838,1,1,-0.1176470588235294,0.3321055820775357,0.0,0.1176470588235294,17.0
2017-09-29,75.01000213623047,75.45999908447266,74.4000015258789,75.25,53.006004333496094,4989845,1,1,-0.2857142857142857,0.4879500364742666,0.0,0.2857142857142857,7.0
2017-10-02,75.80999755859375,76.4800033569336,75.5199966430664,76.33999633789062,53.77381134033203,2356243,0,1,0.0,0.0,0.0,0.0,0.0
2017-10-03,76.55000305175781,76.6500015258789,75.1500015258789,75.16000366210938,52.94261932373047,3317515,1,1,0.0,0.0,0.0,0.0,0.0
2017-10-04,75.19999694824219,75.5,74.66000366210938,75.4000015258789,53.1116828918457,3880298,0,1,0.0,0.0,0.0,0.0,0.0
2017-10-05,75.54000091552734,75.88999938964844,74.83000183105469,75.31999969482422,53.05532455444336,1854762,1,1,0.0,0.0,0.0,0.0,0.0
2017-10-06,76.08000183105469,76.30000305175781,75.76000213623047,76.30000305175781,53.745635986328125,2659635,1,1,0.0,0.0,0.0,0.0,0.0
2017-10-09,76.5999984741211,76.91999816894531,76.3499984741211,76.70999908447266,54.03445053100586,2033172,0,1,0.0,0.0,0.0,0.0,0.0
2017-10-10,76.3499984741211,76.6500015258789,76.05999755859375,76.3499984741211,53.78084945678711,1578815,0,1,0.0,0.0,0.0,0.0,0.0
2017-10-11,76.2300033569336,76.68000030517578,76.06999969482422,76.3499984741211,53.78084945678711,2088704,1,1,0.0,0.0,0.0,0.0,0.0
2017-10-12,76.37999725341797,76.44999694824219,75.83000183105469,76.41000366210938,53.82312774658203,1863391,1,1,0.0,0.0,0.0,0.0,0.0
2017-10-13,76.30000305175781,76.91999816894531,76.1500015258789,76.66000366210938,53.99922180175781,1728054,1,1,0.0,0.0,0.0,0.0,0.0
2017-10-16,76.94999694824219,77.45999908447266,76.86000061035156,77.19999694824219,54.37958908081055,2349172,1,1,0.0,0.0,0.0,0.0,0.0
2017-10-17,77.5199966430664,78.25,77.5199966430664,78.25,55.11921310424805,3051278,1,1,0.0,0.0,0.0,0.0,0.0
2017-10-18,78.2699966430664,78.58499908447266,77.79000091552734,78.37000274658203,55.2037353515625,2040078,1,0,0.0,0.0,0.0,0.0,0.0
2017-10-19,78.94999694824219,79.0999984741211,78.44999694824219,78.73999786376953,55.4643669128418,2991650,1,0,0.0,0.0,0.0,0.0,0.0
2017-10-20,78.6500015258789,79.19000244140625,78.4000015258789,78.97000122070312,55.626373291015625,1830548,0,0,0.0,0.0,0.0,0.0,0.0
2017-10-23,79.2300033569336,79.36000061035156,78.62000274658203,78.69000244140625,55.42914962768555,1604897,0,0,0.0,0.0,0.0,0.0,1.0
2017-10-24,78.73999786376953,78.94999694824219,78.04499816894531,78.66000366210938,55.40801239013672,1627596,0,0,0.0,0.0,0.0,0.0,9.0
2017-10-25,79.04000091552734,79.27999877929688,78.37000274658203,78.62999725341797,55.38688278198242,1788933,1,0,-0.25,0.4472135954999579,0.0,0.25,16.0
2017-10-26,78.68000030517578,78.98999786376953,78.23999786376953,78.98999786376953,55.640472412109375,2283904,0,0,-0.1,0.3162277660168379,0.0,0.1,10.0
2017-10-27,79.05000305175781,79.08000183105469,77.81999969482422,78.23999786376953,55.11216735839844,4046736,0,0,-0.1538461538461538,0.3755338080994054,0.0,0.1538461538461538,13.0
2017-10-30,78.5199966430664,78.52999877929688,77.72000122070312,78.12000274658203,55.02764129638672,1583550,0,1,0.0,0.0,0.0,0.0,19.0
2017-10-31,78.12000274658203,78.20999908447266,77.62999725341797,77.62999725341797,54.6824951171875,1887247,1,1,-0.2307692307692307,0.4385290096535146,0.0,0.2307692307692307,13.0
2017-11-01,77.79000091552734,78.29000091552734,77.30000305175781,77.66999816894531,54.71064758300781,2665668,0,1,0.0,0.0,0.0,0.0,0.0
2017-11-02,77.87000274658203,77.87000274658203,77.11000061035156,77.41000366210938,54.52752685546875,1989473,1,1,0.0,0.0,0.0,0.0,0.0
2017-11-03,77.47000122070312,77.88999938964844,77.20999908447266,77.79000091552734,54.795196533203125,1382869,0,1,0.0,0.0,0.0,0.0,0.0
2017-11-06,77.79000091552734,77.79499816894531,77.12999725341797,77.4000015258789,54.520484924316406,1712484,1,1,0.0,0.0,0.0,0.0,0.0
